"Hylak_id","SlopeMean","SignMean","PMean","SlopeMax","SignMax","PMax","SlopeMin","SignMin","PMin"
11347,711044.951573033,7,0.872373903656537,1268316.87031437,7,0.872373903656537,61556.1150103942,7,0.872373903656537
11350,27475.1142004396,24,0.516238292312091,32669.4143975375,24,0.516238292312091,18089.6757407852,24,0.516238292312091
11351,1780918.72044778,201,1.90676447964222e-08,4998169.09729386,201,1.90676447964222e-08,1250115.6477795,201,1.90676447964222e-08
11354,1013453.61196717,122,0.000174973564756487,1973000.11691478,122,0.000174973564756487,536017.372803425,122,0.000174973564756487
11356,2225.358263335,13,0.755973662525728,2225.358263335,13,0.755973662525728,2225.358263335,13,0.755973662525728
11359,979694.417009293,98,0.00338970563991237,979694.417009293,98,0.00338970563991237,979694.417009293,98,0.00338970563991237
11360,5302117.70230314,106,0.000678027153856675,12316687.0720848,106,0.000678027153856675,1456546.10329671,106,0.000678027153856675
11365,-1405695.45828151,-156,0.000371288732194719,-1605912.199996,-156,0.000371288732194719,-386751.560960116,-156,0.000371288732194719
11366,437802.449742985,51,0.0462502228945707,1636784.15869822,51,0.0462502228945707,87337.5117608925,51,0.0462502228945707
11370,709359.064675808,61,0.051575863620877,2572302.23942118,61,0.051575863620877,119424.932249454,61,0.051575863620877
11371,-1511748.54984442,-46,0.179260872234584,-3283090.28501567,-46,0.179260872234584,-733692.862791306,-46,0.179260872234584
11372,178589.373900695,132,0.000104019235632524,484564.503745868,132,0.000104019235632524,56544.4836789043,132,0.000104019235632524
11374,2944295.5364044,26,0.530425236752375,7941451.42377116,26,0.530425236752375,698471.68023354,26,0.530425236752375
11375,498723.524977688,98,0.00505880405343784,1801824.44941703,98,0.00505880405343784,14658.7195061833,98,0.00505880405343784
11376,592070.034180354,86,0.0141111854078328,1331886.35205042,86,0.0141111854078328,175981.279052682,86,0.0141111854078328
11377,88938.3854189685,66,0.0319895545571451,363423.033863475,66,0.0319895545571451,22324.6196713531,66,0.0319895545571451
11380,219727.374643144,121,1.11533949909148e-05,1218168.37295144,121,1.11533949909148e-05,26239.8397290984,121,1.11533949909148e-05
11382,869867.098416377,189,5.92354999495726e-07,3667328.79860289,189,5.92354999495726e-07,695234.810626326,189,5.92354999495726e-07
11384,681900.079426711,102,0.000909000206989585,1631793.52528792,102,0.000909000206989585,320806.617665024,102,0.000909000206989585
11385,381430.074932151,28,0.421172439254787,900175.630925577,28,0.421172439254787,36137.2352466828,28,0.421172439254787
11387,1891505.34744086,74,0.032878262483403,5665850.123395,74,0.032878262483403,207985.228326945,74,0.032878262483403
11391,-886410.3846479,-47,0.2284784686896,-2264015.90268825,-47,0.2284784686896,-19935.4537861875,-47,0.2284784686896
11396,242443.84846001,102,0.00173395840673396,911209.447251151,102,0.00173395840673396,66338.1048266879,102,0.00173395840673396
11400,2994788.21180356,146,3.07441839859646e-05,7564155.79269963,146,3.07441839859646e-05,1020477.20708189,146,3.07441839859646e-05
11401,12060895.6650958,91,0.0201229081935577,24103405.818507,91,0.0201229081935577,5129548.81328164,91,0.0201229081935577
11402,-855864.69854832,-146,4.60767795014139e-05,-1770220.32688292,-146,4.60767795014139e-05,-411221.986503407,-146,4.60767795014139e-05
11408,61704.1631505811,89,0.00901979936887787,120221.716197197,89,0.00901979936887787,19376.6122088715,89,0.00901979936887787
11411,2725757.40267466,150,2.82554368651322e-05,5801136.07065583,150,2.82554368651322e-05,762787.44043855,150,2.82554368651322e-05
11412,3313249.97858472,108,0.00117899343687067,6325000.26941347,108,0.00117899343687067,811200.200292579,108,0.00117899343687067
11415,3813754.27743052,100,0.00268760392862055,13843739.8802696,100,0.00268760392862055,1317585.06999822,100,0.00268760392862055
11416,4284731.4492937,150,4.05715585958255e-05,10053056.4805151,150,4.05715585958255e-05,1119378.35661829,150,4.05715585958255e-05
11418,2177.6151344393,71,0.0292268011134316,2997.42654992212,71,0.0292268011134316,1034.36011694333,71,0.0292268011134316
11419,2709613.21816578,127,0.000483575116327239,13299623.1172461,127,0.000483575116327239,284616.11885845,127,0.000483575116327239
11420,58112.5635078548,17,0.589849804120327,134528.296624482,17,0.589849804120327,31516.4082178507,17,0.589849804120327
11421,2122362.56120695,130,9.7319213330227e-05,2122362.56120695,130,9.7319213330227e-05,2122362.56120695,130,9.7319213330227e-05
11425,4604823.75243792,215,7.79252651295081e-08,14889505.7303225,215,7.79252651295081e-08,1340869.83736446,215,7.79252651295081e-08
11430,123323.172928504,64,0.103695584380238,296353.026462807,64,0.103695584380238,54746.0701657775,64,0.103695584380238
11431,440468.754493329,63,0.109295658566264,892605.555463314,63,0.109295658566264,203293.271304616,63,0.109295658566264
11433,10011.8285213729,18,0.566597378007616,25314.8154897156,18,0.566597378007616,4700.46336336072,18,0.566597378007616
11435,1855215.13058281,142,0.000104281662992367,1855215.13058281,142,0.000104281662992367,1855215.13058281,142,0.000104281662992367
11437,213617.98586057,76,0.0102746276709207,213617.98586057,76,0.0102746276709207,213617.98586057,76,0.0102746276709207
11438,129547.61987676,29,0.414678736833117,237482.58900546,29,0.414678736833117,34981.498668403,29,0.414678736833117
11439,248774.134804416,107,0.00165841229516417,937410.980816524,107,0.00165841229516417,50875.2696593177,107,0.00165841229516417
11442,4051573.39200998,164,6.68375287471434e-06,4051573.39200998,164,6.68375287471434e-06,4051573.39200998,164,6.68375287471434e-06
11444,536721.549456722,38,0.257260867402865,938394.823168149,38,0.257260867402865,486196.516100363,38,0.257260867402865
11447,369092.939619278,8,0.840535828113661,587323.6972412,8,0.840535828113661,201041.041490578,8,0.840535828113661
11451,-134695.952919351,-60,0.0660514116585094,-225676.302870606,-60,0.0660514116585094,-85005.6937265575,-60,0.0660514116585094
11458,-5762371.05063036,-46,0.237517350421447,-9634939.74609277,-46,0.237517350421447,-532062.380765875,-46,0.237517350421447
11461,84007.0077289775,152,4.14393846326355e-06,197305.27030092,152,4.14393846326355e-06,48161.18208518,152,4.14393846326355e-06
11464,361337.743821611,14,0.685526029966539,734574.475746753,14,0.685526029966539,86348.460821513,14,0.685526029966539
11471,390036.343137712,84,0.0391933069904797,1056745.38453939,84,0.0391933069904797,168272.371337853,84,0.0391933069904797
11480,75152.8943308601,16,0.64721279948227,119677.848403337,16,0.64721279948227,30158.8927162475,16,0.64721279948227
11481,127627.683431503,31,0.453207646055647,160152.926773279,31,0.453207646055647,52429.8829824086,31,0.453207646055647
11486,2145927.5720712,149,1.51701394315307e-05,2274495.09027959,149,1.51701394315307e-05,1631743.19848227,149,1.51701394315307e-05
11488,-203149.548743015,-28,0.418822732348682,-414507.160061507,-28,0.418822732348682,-83918.6274971142,-28,0.418822732348682
11489,1088174.002684,82,0.0115129885483225,3359737.23328686,82,0.0115129885483225,553569.015473276,82,0.0115129885483225
11490,918746.051436881,99,0.00306992072712653,1983354.9262286,99,0.00306992072712653,476234.34769527,99,0.00306992072712653
11493,831578.575203718,85,0.00279693793432423,3994023.92495071,85,0.00279693793432423,215531.117847127,85,0.00279693793432423
11494,21283.1233296233,72,0.0680134867559594,51002.8000511667,72,0.0680134867559594,8716.41386555768,72,0.0680134867559594
11505,4257.993935981,60,0.137437019899984,10675.3606553186,60,0.137437019899984,3186.07217106528,60,0.137437019899984
11506,792570.323035441,178,1.31593289254273e-05,2126336.05321828,178,1.31593289254273e-05,538264.862127207,178,1.31593289254273e-05
11507,168947.434338563,103,0.00120158656807634,367290.484541895,103,0.00120158656807634,71164.160596123,103,0.00120158656807634
11508,294976.301261355,166,1.163542432292e-05,402811.8999192,166,1.163542432292e-05,167703.69794081,166,1.163542432292e-05
11514,593410.730549623,123,4.16916446710491e-05,1767603.12364699,123,4.16916446710491e-05,27228.2311546846,123,4.16916446710491e-05
11515,77341.7821563954,118,0.000103268411284274,138991.028802797,118,0.000103268411284274,15265.2303818432,118,0.000103268411284274
11526,18101852.4019454,82,0.00790514269391673,26247685.9828207,82,0.00790514269391673,4209733.11673146,82,0.00790514269391673
11533,-224319.676984714,-72,0.0498898694424175,-1264064.57256603,-72,0.0498898694424175,-50370.6159166301,-72,0.0498898694424175
11538,753930.447862701,77,0.0158745480916145,1105764.6568653,77,0.0158745480916145,397601.260580169,77,0.0158745480916145
11541,443183.201409961,119,0.000747794274304603,855303.471644175,119,0.000747794274304603,167179.844640468,119,0.000747794274304603
11544,1310830.33123491,95,0.0132129270203596,4567657.54488031,95,0.0132129270203596,137751.606516345,95,0.0132129270203596
11545,-14785.0427145172,-1,1,-27419.5337614684,-1,1,-3366.23740375178,-1,1
11547,349157.233041854,91,0.00606727061490386,626895.941143329,91,0.00606727061490386,149909.898969057,91,0.00606727061490386
11548,27094.179224655,26,0.418688428362425,27094.179224655,26,0.418688428362425,26977.2259330375,26,0.418688428362425
11549,181763.071851052,143,2.82983666808345e-05,904870.366015025,143,2.82983666808345e-05,21506.6288943428,143,2.82983666808345e-05
11550,211373.023053133,23,0.602392933238005,402909.365353017,23,0.602392933238005,113553.816306492,23,0.602392933238005
11551,6231.550795832,127,0.000873176750117333,18779.4353915209,127,0.000873176750117333,3312.91738896507,127,0.000873176750117333
11557,29429.778097545,6,0.892841634124208,52798.66486937,6,0.892841634124208,6060.8913257187,6,0.892841634124208
11561,10433.52338178,85,0.00433373091436828,31384.711462935,85,0.00433373091436828,7062.98406788398,85,0.00433373091436828
11562,59102.3001708083,20,0.551119770392603,119214.232276207,20,0.551119770392603,48128.398282336,20,0.551119770392603
11570,386762.64226303,103,0.00120847535294355,705523.061710601,103,0.00120847535294355,198407.186068025,103,0.00120847535294355
11579,1139601.3011868,97,0.0159608380310288,2421187.99017405,97,0.0159608380310288,809846.56149043,97,0.0159608380310288
11585,48989.8232578436,121,0.00268873028982863,186709.022970752,121,0.00268873028982863,13627.703211939,121,0.00268873028982863
11590,238934.843877869,134,0.00083462874316087,506834.365929367,134,0.00083462874316087,125793.697185474,134,0.00083462874316087
11591,53437.5654988533,44,0.180652803387593,89062.6091647566,44,0.180652803387593,39100.6576820883,44,0.180652803387593
11593,2617063.94661909,143,0.000384690295015977,4902757.15165261,143,0.000384690295015977,1171070.47128602,143,0.000384690295015977
11611,395407.36758915,25,0.454792219833264,874819.766418349,25,0.454792219833264,144619.611624641,25,0.454792219833264
11616,10217033.3942908,95,0.00898944436476268,19881794.7132146,95,0.00898944436476268,4031972.35442819,95,0.00898944436476268
11620,86252.6819107633,13,0.716957212755246,159829.872397607,13,0.716957212755246,21316.9316654484,13,0.716957212755246
11622,3487547.56034483,114,0.00179583533919625,4139894.58602086,114,0.00179583533919625,577176.87809117,114,0.00179583533919625
11625,365608.931047604,104,0.000169216330299538,1147359.17039834,104,0.000169216330299538,229506.628450076,104,0.000169216330299538
11626,51644.6214888667,154,6.51346562685617e-07,57895.1988050767,154,6.51346562685617e-07,43060.1991112634,154,6.51346562685617e-07
11632,3194385.55385966,66,0.0336207167463645,6833444.09675089,66,0.0336207167463645,1263989.65951462,66,0.0336207167463645
11647,829907.506285846,83,0.0132388989360825,1846120.77928892,83,0.0132388989360825,375352.35761476,83,0.0132388989360825
11648,27479.5070464682,73,0.0201800358290756,40233.4462112951,73,0.0201800358290756,15135.7712608889,73,0.0201800358290756
11650,1277909.03865338,104,0.000857349159659071,3358173.89211557,104,0.000857349159659071,519362.929209291,104,0.000857349159659071
11651,77819.6914049715,211,1.68634617381258e-08,156391.924880671,211,1.68634617381258e-08,37578.330070081,211,1.68634617381258e-08
11653,294556.71517182,181,6.96052790960522e-08,692155.530389762,181,6.96052790960522e-08,22228.7595430925,181,6.96052790960522e-08
11657,1849922.34417636,100,0.00135474114806988,3704718.18990824,100,0.00135474114806988,1349933.96650129,100,0.00135474114806988
11661,726260.595480775,105,0.00191880579243975,2165332.51615564,105,0.00191880579243975,292319.889681011,105,0.00191880579243975
11663,1435363.09912059,75,0.0370201671859893,2218476.42522751,75,0.0370201671859893,612317.24748571,75,0.0370201671859893
11665,600969.547557431,96,0.000324460438334784,1348591.29356136,96,0.000324460438334784,408199.637410616,96,0.000324460438334784
11667,280605.914010935,93,0.0184533480288913,653017.696649573,93,0.0184533480288913,165440.985823782,93,0.0184533480288913
11670,907272.244946669,61,0.0694616099467678,1407928.89344142,61,0.0694616099467678,437628.710971512,61,0.0694616099467678
11675,6417076.05485703,113,0.00420445003602876,18159394.6003347,113,0.00420445003602876,1083759.20899381,113,0.00420445003602876
11684,-19214302.1264337,-67,0.10003219935949,-56071990.1411863,-67,0.10003219935949,-6401903.71641704,-67,0.10003219935949
11685,2985649.86585226,141,0.000346232315862949,10435245.8206733,141,0.000346232315862949,1401138.85406623,141,0.000346232315862949
11687,979559.602769256,69,0.0140543440456748,2669147.88426834,69,0.0140543440456748,374542.999058513,69,0.0140543440456748
11692,93592.5342239339,123,0.00232001825922268,166577.537976543,123,0.00232001825922268,24556.7946312271,123,0.00232001825922268
11694,141377.612468396,98,0.0154257486293645,1028250.52172489,98,0.0154257486293645,141377.612468396,98,0.0154257486293645
11697,6120357.70630463,101,0.00455194946229143,13090815.7676428,101,0.00455194946229143,1635765.37476564,101,0.00455194946229143
11707,23659.9713983486,74,0.00484090597852704,53922.8722936517,74,0.00484090597852704,9590.04805044204,74,0.00484090597852704
11710,179699.661097843,94,0.00391746594593956,304471.7211817,94,0.00391746594593956,77663.6340016347,94,0.00391746594593956
11714,-13002.9003197602,-10,0.785733557869661,-25565.0243574951,-10,0.785733557869661,-7081.39172343694,-10,0.785733557869661
11715,-4015.9632183706,-4,0.94205323746707,-14113.0144980259,-4,0.94205323746707,-2224.20063286576,-4,0.94205323746707
11722,3216848.61268892,119,6.13674321277013e-05,6336462.50660646,119,6.13674321277013e-05,3117718.90247138,119,6.13674321277013e-05
11723,584836.307674584,134,0.00123858253383413,1836039.08603744,134,0.00123858253383413,180345.997961326,134,0.00123858253383413
11727,566842.425545766,71,0.0655219452745939,951035.625082342,71,0.0655219452745939,291550.541901911,71,0.0655219452745939
11729,3042058.59980064,139,0.00018689413498274,3042058.59980064,139,0.00018689413498274,3042058.59980064,139,0.00018689413498274
11732,752339.741475464,115,0.00241778098558187,2816271.17749839,115,0.00241778098558187,28987.6500700015,115,0.00241778098558187
11738,731959.29907251,114,8.15732599319663e-05,1248248.21712107,114,8.15732599319663e-05,163576.989451115,114,8.15732599319663e-05
11740,144010.809850385,93,0.00563224676265328,208140.623611886,93,0.00563224676265328,54108.3406529693,93,0.00563224676265328
11742,652066.05481799,65,0.0729630417751015,861847.741864906,65,0.0729630417751015,284463.890438742,65,0.0729630417751015
11743,316006.910189913,104,0.0122878206936992,620480.7214678,104,0.0122878206936992,210678.033420494,104,0.0122878206936992
